board_state,score
-1-1-11-11-1-10,-1
100-11-1-1-1-1,-1
1-1-100-1110,0
1-1010-1-110,1
-11100110-1,-1
0-101-111-10,1
-1-1000111-1,-1
01110001-1,0
-1-1-10-1-11-1-1,-1
-1-1-101-11-1-1,-1
-11-110-110-1,-1
-10-1011-101,-1
-1-10-11-1-1-11,-1
-11011-1100,-1
10-1-1-11-1-1-1,-1
-110011-10-1,0
01-10101-11,-1
100-1011-1-1,-1
-1-111-10-1-10,-1
-1-11-1011-10,0
100-1-11110,-1
00-1011110,-1
0110-1-11-10,-1
0-111-11-1-10,-1
-11-1001-1-11,-1
-1-101-1101-1,-1
10-1-10-11-1-1,0
0-101-11-11-1,1
0-11-1-1-1-101,-1
0-1-111-1-101,-1
01-1101001,-1
1-1010-1-1-1-1,-1
10-1-1-10-111,-1
0-1-111-10-11,-1
-10-11-1-10-11,0
-1001-1-111-1,-1
0-101011-1-1,1
11-1-1001-10,1
-1110-1-1001,-1
110-11-1100,0
10-100-111-1,0
110-1001-11,-1
0-111-110-10,1
-1-101-10-1-11,-1
-11-1001110,0
0-101-11101,0
0-10-111011,1
-1-1-1-100-111,0
100-1-11-101,-1
00-101111-1,-1
101-1-10110,-1
-1-110-11010,0
1-1-11100-1-1,-1
11-11-1-1-100,-1
1-1-11-10-10-1,-1
011-1-10-1-11,0
-101-1-10-11-1,-1
10-11-1-1001,-1
-101-111-100,-1
-1-1011-1100,-1
-1-1-110-1-101,0
001-1-1011-1,-1
0-1110-110-1,1
-111-11-10-10,-1
01110-1-1-1-1,0
01-1-1-1-1011,0
011-10-11-1-1,0
0-1-1-1-1-11-1-1,0
10-1-1010-11,1
0-11-11-1-110,-1
-100-11-11-1-1,0
10111-1-100,-1
-101011-110,-1
1-110-1-1-101,-1
1-1-1-1110-10,-1
-100110-1-11,-1
01-11-11-10-1,-1
1-1110-10-10,0
01-10-11110,-1
-1001-110-11,1
-1-101-110-11,-1
0-1-1-1-111-1-1,-1
01-1-1-11010,1
-1100-1110-1,0
-1011-1-10-1-1,0
1010110-10,0
1-10-1-11-10-1,0
10-101-1110,-1
1-1-1-1-1-1-1-1-1,-1
11011-100-1,-1
101-1-1-1-1-10,0
10-1-110-1-1-1,-1
011-1-10-1-1-1,0
-1-11-100-1-11,0
100-1-101-11,-1
1-10-1-11100,-1
001-10-11-11,-1
11-10-1-1001,-1
110-1-1-1-1-1-1,0
010-101-1-11,0
-110-11010-1,0
0111001-1-1,0
0010-1-1-111,-1
0011011-1-1,1
-101-11100-1,-1
001-11101-1,-1
-1-1-11001-1-1,-1
0110-10-11-1,1
-10-1-110101,-1
-11-11-1-1100,-1
1-10-1-110-11,-1
01-1-1-1-10-11,0
-1-1-11-1-10-1-1,0
11001010-1,-1
01-1-111-100,-1
0111-10001,0
-1-1-1-1-101-11,-1
-11-1-1010-11,-1
0100101-11,-1
-11-1-11-10-10,-1
-10-11101-10,-1
-10-1101110,-1
00-1-11-1-111,0
11-1100001,-1
0-1-10111-10,-1
1-1-1-10-101-1,0
101-1-1010-1,-1
1-1-1001101,0
01-11-11001,-1
001-111010,-1
-1-11-11100-1,-1
-11100-1-11-1,1
-1-1-1100110,1
0-1-1-1111-10,-1
0-1-11-1-11-10,1
0101-110-1-1,-1
-1011100-11,-1
-11101-10-1-1,-1
0-11-1-1-1-1-11,-1
-1-10-110-11-1,-1
00-1-111110,-1
10001-1-11-1,-1
1-100-11101,-1
-1-1001-11-11,-1
11-100-1011,1
11-1-1-1010-1,-1
-1010-111-1-1,-1
01-1-101-101,-1
1-1-11-1-1010,0
011-1001-11,0
-1010110-1-1,0
101-101010,0
1-1-10-10-1-11,-1
10-10101-1-1,-1
01-11-10-1-11,-1
00-1-111-1-11,-1
-10-1-1-110-11,-1
-1-1-1101-110,0
-100110-11-1,1
10-111-1010,-1
1-1-100-111-1,0
10100-11-11,1
-1-110-11-1-1-1,-1
1-110-11-1-10,-1
-1110-1-10-1-1,-1
-100-11-1011,-1
0-1-11-1-110-1,0
-1-1110-1-101,-1
10-10-1-1011,-1
-10-1-110-11-1,0
0-10011-111,1
-10-110011-1,-1
01-100111-1,-1
0-110-1-1110,-1
110100-11-1,1
10-1-10-1011,0
110-1-110-10,1
-101-10-1-111,-1
101-1-1-1-101,-1
1-1100-1110,0
-1011-10110,-1
10011-10-1-1,-1
-111100010,-1
-1100-1-1-1-11,0
110-1-1-1100,0
-1-1-1-101-11-1,0
0-1-11-1-101-1,0
-1-1-1100-11-1,0
110-1-10101,-1
-11-1-110-1-10,-1
-11-1100011,0
-111-100-11-1,0
-1-1-1-1101-1-1,-1
-100-11-1-1-11,-1
-1-1-10-11110,-1
-1-1-1-10-1-11-1,1
-1100-11-1-1-1,0
1001-1-1-1-1-1,-1
10-1-1-11001,-1
00-11101-11,-1
-11-10-1-101-1,1
1-100-1011-1,1
10110-1-110,-1
1-1001-110-1,-1
-1-11-1-10-1-1-1,-1
-1-101-101-1-1,0
0-1-10-11-111,-1
011001-11-1,1
-11-1-1001-11,-1
1-10-11-1-1-10,0
0-11-10-1011,0
-110-10-111-1,-1
-1-1-101-101-1,-1
-1-1-110-1011,0
010-1-1-1101,0
0011-1-1-11-1,-1
-1-1101001-1,-1
-100-101-111,1
01-111-10-10,-1
1-10101-1-10,-1
1-1011001-1,-1
1-11001-1-1-1,-1
010-1-10-111,-1
-101001-11-1,-1
-10110-1110,-1
-1100-1-1011,1
00-1011101,-1
0-1-10-11-11-1,-1
-10-10-11-111,-1
-1-1-11-1-1001,-1
-100101110,-1
01-11-1-110-1,-1
-1101-11001,-1
1001-1-1-1-11,-1
01-10011-11,-1
110-1-1100-1,1
-11-1011001,-1
-11-101-11-10,-1
01-1-100-111,0
0-1-11-1-1101,0
00-11-1-1110,1
-1010-11-110,0
-1-1110-1-1-10,1
1-1-1-101100,-1
-1-1-110-10-11,0
-10-110-1-11-1,0
0-1101-1-110,-1
1-1110100-1,1
1-11-100110,-1
1-1-1010-1-1-1,-1
-11010-1101,-1
-1-1-1011010,0
-110-10-1-111,-1
-1011011-10,1
-1-1-1-1110-10,0
-1-11-10-110-1,0
0-1-1-1-1-1110,1
0-1-101-1-111,-1
0-11-1-1-101-1,0
-1-1-11-10011,-1
-1011-1-11-10,-1
-1-1-101-1-110,-1
100-101-111,-1
10-1-1-10011,-1
1-10-1-101-11,-1
-1-1-100-1-111,1
0-10-1110-11,1
1-1101-1010,-1
0-11110-1-10,-1
0-11110-1-1-1,-1
11-1-1010-10,1
01010-1101,0
-1-1-101011-1,-1
0101-1-1-1-1-1,0
11-1100-1-1-1,-1
-110-1001-11,-1
010110-101,0
01-1-1-1101-1,1
01-1-1110-10,1
01-1-111-10-1,-1
11-1-1-1100-1,-1
-11-111-100-1,-1
-1-1-110011-1,-1
11-1-10-1-1-1-1,-1
11-10-1-1-10-1,-1
1-1-1-1-1-10-11,-1
-10110101-1,-1
-1-111-1-1-1-10,-1
-1-111-1010-1,-1
00-1-1110-11,1
-10-101-1-1-11,-1
0-1-1-110011,0
10-1-10101-1,0
-1-1-1-110-1-11,-1
0-1-101-1101,-1
-10-1-11-110-1,-1
-1-1-1-101-1-11,-1
10-10-11-101,-1
01-1-1010-11,1
-1-1-10-11-11-1,-1
11-1-1-101-10,-1
-101-100-111,0
01-111-100-1,0
0-1-1-11-10-11,0
-10101-1-110,-1
0101-1-10-11,-1
00-11-11110,1
-100-11011-1,1
-1-10-11-1-101,-1
11-10-10-101,-1
1-1-1-1-1100-1,1
-1-1-1-1-1-1011,0
-1-111100-1-1,0
10-1-11100-1,-1
00-11-11101,1
01-1-11-10-11,-1
01-101110-1,-1
011100-101,0
-1-1001101-1,-1
-110-1-1011-1,-1
0-1-1-101101,0
10001-1110,0
1-11010010,-1
-1-11-100-111,0
-111-110-10-1,-1
-110-10-1-11-1,1
10001-111-1,-1
-11-1-110-10-1,0
0-11-1001-11,0
-1-11-1-1-1-10-1,-1
10-110-10-11,1
10101-1-1-10,-1
10-11-110-10,0
11-1-110100,-1
-1110-10101,-1
1-10-1001-11,-1
1-1-100-1011,1
01110100-1,-1
011-10-1101,-1
10-11-1-1010,0
10-101-11-10,-1
-110-111001,-1
0-10101-1-11,1
-10010-11-11,1
1-1-101-1-10-1,-1
11-1-10-110-1,-1
10-1-100-111,0
-10-1-10111-1,-1
1-1001-1-1-1-1,-1
10-1001-11-1,-1
0-1011-1011,-1
0011-1-1011,-1
-1-10-1-1-1110,1
1100-1-110-1,0
-111010-1-10,-1
110-11100-1,-1
-11-1-10-1-101,0
-110-11100-1,-1
-1-1101-1001,-1
11-100-101-1,1
011011-10-1,-1
-1-1100-11-1-1,0
-1001-11-101,1
00-1011-11-1,1
10-10-11110,0
0-1-1-10-1-111,-1
1-11-1000-11,0
0-111100-11,0
1-100-1101-1,-1
1010-10-11-1,-1
1-1-1-11-100-1,-1
-101-1-111-10,-1
001-11-1-1-11,-1
0-1-11-11-101,-1
-1-11-101010,0
1-1010-1-101,1
-10-1-11-1110,-1
-10011-1011,-1
1101-10-1-1-1,-1
0-1-1-11-1-11-1,-1
-11-110-1-1-10,1
0011-1011-1,-1
0011-1-1101,-1
0011-1-1-101,-1
-1-110-10-1-11,-1
-1-1-10-1-1110,0
0-10-111-1-1-1,0
1-10-1-1011-1,-1
1-1-1-11-1-1-10,0
-1-1-10011-11,-1
-1010-1-1-11-1,-1
-111-10-1-1-1-1,-1
01-11101-10,-1
00-1-111-101,-1
100-11101-1,-1
-1-10-1-101-11,-1
-111001-10-1,-1
01-11-1-11-10,-1
-11-1-1-1001-1,-1
1-11-1-10-10-1,-1
0-1011-1-11-1,-1
0-11011-1-10,-1
-1-1100110-1,-1
10110-1-1-10,0
-101-1-10-111,-1
1-111-100-1-1,-1
0010-1-111-1,-1
110-1-10011,-1
10-110-1-1-1-1,0
1-10101-1-1-1,-1
1-10-1-1101-1,-1
11-1-11-1-100,0
-10-1-1-1110-1,-1
10-10110-1-1,-1
1-10011100,0
001-110-1-11,-1
10-10-1-1-11-1,-1
0-11110-110,-1
1-1-11-10001,-1
10-1-11-1-1-10,0
11-1001-110,-1
0-1-1-1110-11,-1
1-1-10-1-1-1-11,-1
-11-110-10-1-1,1
-10001-11-11,-1
-1-1-10-1-1011,1
-10110-10-11,0
-10-1-110-111,-1
10-111-10-10,0
0011-11-1-10,-1
11-100-11-10,0
-11100101-1,-1
-111-10-110-1,-1
-110-11-1-1-1-1,-1
-110-101110,0
110-10-1-101,0
01011-10-1-1,-1
01-1011-1-10,-1
101-1-10-110,-1
101-101-110,0
11001-10-1-1,-1
01-1-101011,1
0101001-11,-1
0-1-11-1-1011,0
-100-110-111,-1
1-100-11-110,0
-1-111001-10,-1
01-11-1-1-1-1-1,-1
-11-1-10-1110,1
1-1-1-11-10-1-1,-1
-111001-1-1-1,-1
-1-1011-1-10-1,-1
0111-1-10-1-1,0
1-1110-1010,-1
-110110-101,-1
-1110110-10,1
00-1-11110-1,-1
1-1-11-1100-1,1
1-10110-1-1-1,-1
-11-1101-100,1
-11111000-1,0
-1-110-1-1-11-1,-1
-1-101-10-111,-1
10-1011-10-1,-1
1-101-11-10-1,-1
010-110101,0
-1110-11-1-10,-1
-10-1011-1-11,-1
-111-10001-1,0
1-1101001-1,-1
1010-10-1-11,-1
100-111-110,-1
010-111100,-1
0100011-11,-1
-10-10-111-11,-1
1-11001-110,-1
110-10-1-11-1,1
-11-1-10011-1,1
10-101-1-1-1-1,-1
1-1110-1-100,1
-11001-1-101,-1
-10101-1-101,-1
-1-110-10101,-1
-1100-1-1110,0
110-10-110-1,-1
1-10-10-1-11-1,1
1100-1-1-1-11,-1
01-1101-1-1-1,0
1-1101-1-100,-1
00-10-1111-1,-1
-100-1-11101,1
1-10-11-1-110,-1
01-11-10011,-1
10-11-11-100,1
01-1-1-11100,-1
00-1-11-1-11-1,0
110-101-110,0
101-100011,0
0-1-11-1011-1,-1
-1-1-1001-111,-1
-10-1-1-1-111-1,-1
-110001101,0
10011-1-1-1-1,-1
0-11-1-1-110-1,-1
-1-1-1100011,0
-11-111-1-100,-1
-101100-1-11,0
-1-1-11-1-101-1,-1
11-1-10-1010,-1
-1-1-111-1100,-1
-1010-1-11-11,-1
110-1-100-11,-1
1-1100-1-1-1-1,0
10-1-1110-10,0
-1-101-1-1110,1
11-101-100-1,-1
11-110-1-1-10,-1
001110-11-1,-1
-10-1011-110,0
-101011010,0
01-11-10-1-1-1,0
-11-10-1-1-110,-1
-1-110-10-11-1,-1
-11101-10-10,1
01001110-1,0
1-1-1-1100-1-1,-1
0-110-1-111-1,-1
1-110-1-10-1-1,-1
1-10-11-10-1-1,-1
-1-1-11-1010-1,-1
101-1-10-11-1,-1
0-1-1-1-1-111-1,-1
-111-10-10-1-1,-1
1-11100-101,-1
0-1-1-1-110-11,1
00-1-1-11-1-11,-1
1-1100-1-11-1,-1
-11-110-1-110,1
-1-11-110-1-1-1,-1
01-110-1-1-11,0
0101-101-1-1,0
01-11-1100-1,-1
11-10-1-1010,-1
-1-1-11-1-1-10-1,-1
-1-11-1-1010-1,-1
-1011-11-100,1
-1-1001-1-1-11,-1
00-1-1-11011,1
01010011-1,-1
1-10-1-1-1-110,0
0-10-1101-11,0
-1-11-1-100-11,0
1-10-110-11-1,-1
1-1-1-110-1-10,0
-1-1-11-101-1-1,-1
01-1-1100-11,0
10-10-11-1-1-1,-1
001-1-11-1-1-1,-1
-1111-1-10-10,-1
00-111-101-1,0
-1-1-110-1-11-1,0
1-11110-100,-1
10-1-1-1011-1,-1
-10-1-101-11-1,0
11-1-110-10-1,-1
-1100111-10,-1
-1-110-11100,-1
0-1-1-1-1-1101,0
1-1-110-101-1,0
1-1-11-10-110,-1
-1-1101-1-1-10,-1
-11-1-10-1-1-1-1,1
-111-110001,-1
101-1-11-100,1
-1-11-10110-1,-1
0-111-10-11-1,-1
1-100-11-1-11,-1
-1-11-11-10-1-1,0
-100-11-1-111,-1
010-101101,0
1-11-1-10100,-1
-11101-1-100,-1
00-1-1111-10,-1
1011-11-100,1
1000-11011,-1
0101-1011-1,-1
0-11010-111,-1
101-11-1010,0
01-11-101-10,1
1-11001-1-10,-1
-110-101101,0
0100-11-111,-1
011-10-1011,0
-10010111-1,-1
-10-101-11-11,-1
-100-111-11-1,-1
1-110-1-1001,-1
-111-110-1-10,-1
0-1-1-1-11110,-1
00-1011-111,1
-11-1-10-1-11-1,1
11-10-10-1-11,-1
-100-1111-10,0
-10-1-101-1-11,1
01110-110-1,0
-1110-10110,-1
0110-11100,-1
1-1-100-11-1-1,0
0-101101-1-1,1
-100-1-1-1-111,-1
-10-10-11110,0
0-11-110-1-11,-1
11-1-101-100,-1
-110-10-11-11,-1
100-1-1-11-11,-1
-111-1-1-10-1-1,-1
1-110-101-1-1,-1
-1-11-1-10011,0
-1-1-10-1-1-1-11,-1
100-1101-1-1,-1
11-1-10-1-1-10,-1
1-101-10-11-1,-1
0-111-1-1-101,-1
-1000-111-11,-1
-10-1100-111,-1
-101-1-1-1-110,-1
-1-1-100-111-1,0
100-111010,-1
0-1-1-11-1-1-1-1,0
-11-1101100,-1
-1-11-1-10101,-1
-1-11100-11-1,-1
0010-111-1-1,-1
0-1-11-10110,1
1101-1-1001,-1
-10-1-11-1-1-1-1,0
1-10-1011-1-1,-1
0-1-1-111-1-1-1,-1
-110101-1-10,1
1-11-1-11-100,-1
0-1-1010-111,-1
10-1-1-11010,0
0-111-1-1-1-1-1,-1
1-101100-1-1,-1
1-10001-1-11,0
0-1-101-1110,-1
110-100-11-1,1
-11010-1-101,0
101-1010-1-1,0
10-1110-110,0
0-1011-11-10,1
-111-101-10-1,-1
011-110001,0
-11-1-1010-1-1,1
011-1010-1-1,1
0011-10110,-1
-1-11110010,-1
0-111-1-1010,-1
0-1-10-11-1-11,0
-1-1-1001-1-11,-1
-110-101-11-1,0
11-101-1-10-1,-1
101-110-110,-1
-101110-1-1-1,-1
0011001-11,-1
-1-1-11-10-11-1,-1
-1-110-1110-1,-1
0-101-110-11,1
-1011-1100-1,1
1-1101-100-1,-1
-1-10-1-11-101,0
1-1-1010110,-1
1-1-100-1-11-1,0
11-110-1010,-1
0101-1-101-1,-1
0-11-10-1-11-1,1
-1-101-11-1-1-1,-1
-11-11-1100-1,-1
01011-110-1,-1
-11-100-1-111,1
00-1-111-1-1-1,-1
0-100111-11,0
-1-1-1101001,1
-1-1-1-1-1-1-1-1-1,0
1-101-1-1010,1
10-11-10-1-1-1,-1
110011-1-10,-1
1-1000111-1,-1
001-10111-1,-1
0-1-11-10-111,-1
-101110010,0
-11-111-10-10,-1
01011-1-1-1-1,-1
-11-1-1-1-1-1-1-1,-1
001-11-1-1-1-1,-1
11-100110-1,-1
1-1-1-11010-1,-1
0-110-1-11-11,-1
11-11-10010,-1
-1001-1-1110,1
-1-110011-10,0
110110-10-1,-1
-110-100-111,1
0-11-11-101-1,-1
0-1-111-1-1-1-1,-1
-10-1-11-1011,-1
1-1-110-1-1-1-1,-1
-10111-1001,-1
0-1-101110-1,-1
1-1-1-101-101,0
-100-1-111-11,-1
1100-1-1-110,0
01-101-1-1-11,-1
-11110-1010,-1
00-1-11-1110,-1
1-10101-110,-1
11001-1-1-1-1,-1
-1-110-1-110-1,-1
1101-10-101,-1
0-101-11-1-1-1,1
1-10-1-10-111,-1
-11-10-10-111,-1
-10-1-1011-11,-1
-1-1-101-1-101,-1
-1-1-11-100-11,-1
1-1-1-1-10-1-11,-1
10-1001-1-11,-1
11-11-1000-1,-1
1-111-10-100,-1
-1-1-11-10-1-11,-1
01-1001101,-1
00101-1-111,-1
-11-1001-1-1-1,0
0-110-1-11-1-1,-1
0101100-11,-1
-10-11-110-11,-1
-1-1-1-1-10-111,-1
-11-101100-1,1
0-1110-1101,0
010-1-1-1110,1
-1101-11-100,-1
0-110-111-1-1,-1
1011-10-10-1,-1
1-1-101-1-1-1-1,-1
-11011-1001,-1
-101-1-1-1-11-1,-1
01011-1100,-1
-111-10100-1,-1
101-101-1-10,0
-111001100,-1
-11-10-101-1-1,-1
0-1110-11-1-1,0
11-110-1-10-1,-1
11-10100-1-1,-1
01-110-1-1-1-1,0
-1101-1-1001,-1
100-1-1-111-1,-1
0-11-10-1-1-11,-1
1-11-10-1100,-1
-1-110-111-10,-1
-1-11-110-10-1,-1
00-11-110-11,-1
-1001-11-11-1,-1
-1011-1-1-1-1-1,-1
-11-10-1-110-1,-1
-110-1-1-1-1-1-1,0
10-110-1-110,-1
1-1-1-10-1-1-1-1,0
-1011-11-1-10,-1
1-111100-10,0
-1101-1-1-10-1,-1
0-11-101-11-1,-1
-1-1-1011-1-1-1,0
-11100-1-110,1
-1-1100-1-11-1,1
011-1-101-10,-1
-1010-1-1011,-1
100-101110,-1
-11-1-1-10-101,-1
-1-111-11-100,1
1101-10001,-1
1-1101-1-1-10,-1
1-110-10110,-1
1-110-1-1-110,-1
-111-10-1-1-10,-1
-1-11-100110,1
01-1-1-110-11,-1
0-10-1-11101,0
-101-11-10-11,-1
-1-1011-1-1-10,-1
1-101-100-11,-1
-110-11-11-10,-1
00-111-1-101,-1
0-11-1-11-1-1-1,-1
1-100111-10,0
-1-11-10-1-110,0
0-11-1-110-1-1,1
0011-1-110-1,-1
-10-11-1011-1,-1
-1110-1-1010,-1
001-11-1-110,-1
010101-11-1,1
-100-11-1110,1
-11-1-10-11-1-1,0
0-101-101-11,0
00-1101-11-1,1
10-1-10-1110,-1
1-10100-11-1,1
-1-1001-1110,0
-1-1-1-10011-1,1
-11-10-1-1101,-1
11010-1-1-10,1
-11-101010-1,-1
0-1-111-101-1,-1
-1-1-1-11-10-1-1,0
10-11-1100-1,1
-1100-111-1-1,-1
-1100-110-11,1
-1-1-111001-1,-1
-1011-1-1010,0
0-11-10-11-1-1,0
1-11-1-101-10,-1
1101-100-11,-1
1-11-10-11-10,-1
011-1-1-1-1-10,1
-10101-1-11-1,-1
0-1-101-11-1-1,-1
00-11-1011-1,-1
-11010-11-10,1
-1011-11-10-1,-1
10-10-11-1-11,-1
-1-10-11110-1,-1
1-100-1-1101,-1
0-1-10-1111-1,-1
0-1-11-110-11,-1
-1-10-11-11-1-1,0
-1-10-101-111,-1
-10-1-1-1-1110,0
-1101-11-10-1,-1
-101-11-1010,0
1-101-1-1-1-1-1,-1
10-11-11-1-10,-1
-1101-110-10,1
-1101-1-10-1-1,1
11-10110-10,-1
0110-1-1-1-1-1,1
101010-110,-1
-1-100111-1-1,0
011-11-10-10,1
0-1-111010-1,-1
1010-11-10-1,-1
0-11-11-10-1-1,0
-10-1-11-1-1-11,-1
0-1011-1-1-1-1,0
-111-100-110,1
-111-11-100-1,0
-101011-10-1,-1
1-1-110-1010,0
-10-101-1110,-1
11-1010-1-10,-1
-101-1-1101-1,-1
-11-110-101-1,0
0-11-1110-1-1,-1
0-1-10-111-11,-1
1-10-1-1-11-10,0
01-11010-1-1,1
1-100-11011,-1
0-11-11-1-101,-1
-1-1-110-101-1,0
-1-1-1-1-110-11,-1
10-1101-110,-1
-11101100-1,1
-1-1-1001-11-1,0
1-10-1-1-11-1-1,-1
101-1-10-1-11,-1
0-1-11-11001,-1
110-111-100,0
1-110110-10,0
1-101-110-10,1
01-1-101-11-1,1
-1001-1-1101,1
10111-10-10,0
1-1010-1-1-11,-1
11-1-100-101,-1
-11-10010-11,1
0-1111001-1,-1
-110011-1-10,-1
-11-1001101,-1
11-101-1100,-1
0-111-1-1-1-10,-1
-1010-1011-1,-1
11-10-1-101-1,-1
0-1-111-1-1-10,-1
1100110-1-1,-1
-1-10-1-1-11-1-1,0
1-1-10-101-11,-1
10-1-101-1-1-1,0
11-1-1-10-10-1,-1
1-11-1-10-1-1-1,-1
-11-110-1-10-1,0
001010-111,-1
-1-110100-11,-1
-10100-111-1,0
-1-1-1-1-1-101-1,0
-1110-11-10-1,-1
01-11-11-100,1
010101-1-11,0
0-11-111-1-10,-1
00-1110-1-11,0
0-101-1-1-1-11,0
1-11-11-100-1,-1
011-11-1-1-10,-1
1010-1-11-1-1,-1
1010-10011,-1
-1-1-110101-1,0
11000-1-111,1
-10-11-10101,-1
-10-11-11100,-1
-1111-10001,-1
-1-10100-111,-1
1-10-10-11-1-1,-1
-1-1-11-11010,-1
0101-11-1-1-1,-1
-1-10011-11-1,-1
-11-1-100011,1
11-101-1-100,0
0-1-1-11-101-1,0
1-1-110-1-101,-1
01100-11-1-1,1
-10-11-101-1-1,-1
1-110-1-1-10-1,-1
00110101-1,-1
1001-11-10-1,-1
-11-1-1-110-1-1,-1
0100-11101,0
-1-11-1-1100-1,-1
10-11-10-101,-1
-10001-111-1,0
101-1-101-1-1,-1
-111-1-10001,-1
1-1-1011100,-1
0-1-11101-1-1,-1
1100-11-101,-1
01-1-10-111-1,-1
10111-100-1,-1
1-100-1-1-11-1,-1
01-1-10-1-11-1,1
0-10-11-111-1,-1
0101-1101-1,-1
-1101-1-1-101,-1
0-1100-11-11,-1
00-110-111-1,1
-1011-10-1-1-1,-1
01-1-1-11001,-1
100011-110,0
0-10-11-1011,1
10-11-11001,-1
1-101-1100-1,1
1-100-11-11-1,-1
-110-110-1-11,-1
0-1-1101011,-1
-1-1-111010-1,-1
01-110-10-11,0
-101-110-110,-1
0011-111-10,-1
-11-1-1-101-10,1
1-10-100-111,1
-11110-1-10-1,-1
-11-11-10-110,-1
01-1-1-1110-1,-1
-10-1-1-11101,-1
-111-10010-1,0
0-1-1110101,-1
-1-101-11100,-1
-10011-11-1-1,-1
-1-1-1010-111,-1
0101-1-1-101,0
11-1-101-10-1,-1
0-101-10-111,-1
0-1-1011110,-1
00-11-1110-1,1
-100011-111,-1
-11-10-110-1-1,-1
-1011-1-101-1,-1
-11-11-10100,-1
1101-110-10,1
011-1-10-110,-1
-1-11-1-10-101,-1
-11-11-1-10-10,1
-1110-1-110-1,-1
-101110-101,-1
-1-1-10011-1-1,0
0-1-1-10-111-1,-1
-1-10-1-11-1-11,0
-10-111010-1,-1
00-11-1-11-11,-1
1-1-10-10011,-1
0111000-11,0
-10110-1-1-1-1,0
0-101-11110,1
-10-11-110-1-1,-1
1-1011-1-1-10,-1
-10-10111-10,-1
10-1-101-1-11,-1
-1-10-111-110,-1
110001-101,0
01-1-1-1-110-1,-1
0010-11-11-1,-1
-1100-1-11-11,-1
-110-1-11001,-1
-11-10-1-11-1-1,-1
1-1110-1-1-10,-1
-11-1-1-1-1010,-1
101-110-1-10,-1
1-1011-1-10-1,-1
110-10110-1,-1
0100-111-1-1,-1
011-1110-10,1
-101-10-11-1-1,0
-111-110-100,-1
-11-1-11-1-1-10,-1
-10111-10-1-1,-1
-1-11-1-11-10-1,-1
0-1-11-10101,0
-1-10-111-10-1,-1
011-1-110-1-1,1
001-11-1-11-1,-1
-11110001-1,-1
-1-1-1-1-111-10,-1
0-1-1-1-1-1-11-1,-1
01-11-10110,1
1-110-1010-1,-1
01100-1-111,1
-101-1-1-1101,-1
1-1-1101-1-10,-1
-1-11100-1-11,0
0-1011011-1,1
-1-1-1-1-10110,1
010-111-1-1-1,-1
1000-1-1-111,-1
-1-1-1010101,-1
0-10011110,-1
1-10001-11-1,0
01-1-10-1101,0
-10101-1-1-11,-1
00-1110-11-1,0
100-1-11-1-1-1,-1
01-11001-1-1,0
-1-1110001-1,0
0-1-1-11-1110,-1
1-1-1-110-110,-1
1100110-10,-1
-11-1010-101,-1
01-1-1-10-11-1,-1
0-101-11-101,0
11-1100010,-1
-11-10-1-11-10,-1
1-1-1-10-1101,0
-1-110011-1-1,-1
-101-10-111-1,-1
-1-10101110,-1
10-110101-1,0
0110-111-10,-1
0-101-1-11-1-1,1
-10-1-111-10-1,-1
